waveobs	flux	err
355.8195459876841	0.8049539076821477	0.0
355.8338058074984	0.5700585116512601	0.0
355.84806562731274	0.9092513587780577	0.0
355.8623254471271	0.7328968111692373	0.0
355.8765852669414	0.962886568641772	0.0
355.89084508675575	0.7132088823759781	0.0
355.90510490657005	0.572975901944073	0.0
355.9193647263844	0.9261541699318587	0.0
355.93362454619876	0.6921454733973278	0.0
355.94788436601306	0.6755164346378089	0.0
355.9621441858274	0.38402424045320316	0.0
355.9764040056417	0.37491951054740097	0.0
355.99066382545607	0.8025357292337579	0.0
356.0049236452704	0.6907551272937489	0.0
356.0191834650847	0.5996884368818625	0.0
356.0334432848991	0.6904733778898873	0.0
356.0477031047134	0.6106922105355375	0.0
356.06196292452773	0.5309110431811875	0.0
356.0762227443421	0.474156245953817	0.0
356.0904825641564	0.36748770796952496	0.0
356.10474238397074	0.4324915258718566	0.0
356.11900220378504	0.5143289376059696	0.0
356.1332620235994	0.6092962809884384	0.0
356.14752184341376	0.6701203357020407	0.0
356.16178166322806	0.7852965900810731	0.0
356.1760414830424	0.8445943085935796	0.0
356.1903013028567	0.9393909506167732	0.0
356.20456112267107	0.32594002765455865	0.0
356.2188209424854	0.5992598037587171	0.0
356.2330807622997	0.49899441121945476	0.0
356.2473405821141	0.2132886487110347	0.0
356.2616004019284	0.6339307594799972	0.0
356.27586022174273	1.1435431147850388	0.0
356.2901200415571	0.613168115186503	0.0
356.3043798613714	0.6509604646966527	0.0
356.31863968118574	0.8666640690348912	0.0
356.33289950100004	0.5862274725090423	0.0
356.3471593208144	0.4096009875196407	0.0
356.36141914062875	0.7968445815594349	0.0
356.37567896044305	0.6974671636752645	0.0
356.3899387802574	0.6892986299339334	0.0
356.4041986000717	1.06385044197693	0.0
356.41845841988606	0.8372565318642291	0.0
356.4327182397004	0.6335052929108564	0.0
356.4469780595147	0.744446259878353	0.0
356.4612378793291	0.88504397107776	0.0
356.4754976991434	0.765205877305952	0.0
356.48975751895773	0.6639205317207509	0.0
356.5040173387721	0.9657199125070679	0.0
356.5182771585864	0.6534404737657478	0.0
356.53253697840074	0.6327312920467227	0.0
356.54679679821504	0.4712472113341759	0.0
356.5610566180294	0.32359438903213716	0.0
356.57531643784375	0.5093385412371266	0.0
356.58957625765805	0.9747202877998333	0.0
356.6038360774724	0.5081709519960549	0.0
356.6180958972867	0.4451284572969828	0.0
356.63235571710106	0.14255947011370693	0.0
356.6466155369154	0.14044465645439475	0.0
356.6608753567297	0.8467391356710412	0.0
356.6751351765441	0.5240546618301988	0.0
356.6893949963584	0.3182432365349953	0.0
356.70365481617273	1.1351684948769698	0.0
356.7179146359871	1.0859668143448307	0.0
356.7321744558014	0.7081590214307754	0.0
356.74643427561574	1.0214085254089247	0.0
356.76069409543004	1.287921446150401	0.0
356.7749539152444	0.8344052960050773	0.0
356.78921373505875	0.9010132957313984	0.0
356.80347355487305	0.8196072418208151	0.0
356.8177333746874	0.8355353262401097	0.0
356.8319931945017	0.8883935710710629	0.0
356.84625301431606	0.7319551738096939	0.0
356.8605128341304	0.839043196802606	0.0
356.8747726539447	1.0798072505483571	0.0
356.8890324737591	0.5542141459943482	0.0
356.9032922935734	0.6974690626473805	0.0
356.9175521133877	0.5640512981266297	0.0
356.9318119332021	0.5815378995733573	0.0
