waveobs	flux	err
355.95695028976485	0.6074811681773007	0.0
355.96264032259336	0.7629634972852801	0.0
355.9683303554219	0.963638904526922	0.0
355.97402038825044	0.7636680695385796	0.0
355.97971042107895	0.9926872640495397	0.0
355.9854004539075	1.060897020833651	0.0
355.9910904867361	1.206391895015492	0.0
355.9967805195646	1.208379662896577	0.0
356.00247055239316	1.087042197963544	0.0
356.0081605852217	0.9422728847374139	0.0
356.01385061805024	0.742164780764539	0.0
356.01954065087875	0.7135924679343926	0.0
356.02523068370726	0.6191497778216162	0.0
356.03092071653583	0.7501287012988573	0.0
356.03661074936434	0.763703723179059	0.0
356.0423007821929	0.7243275897219578	0.0
356.0479908150214	0.7813627269828469	0.0
356.05368084784993	0.8526789080212037	0.0
356.05937088067856	1.1534067261886003	0.0
356.06506091350707	0.9947773386849628	0.0
356.0707509463356	0.8389582427807634	0.0
356.07644097916415	0.8537794746541221	0.0
356.08213101199266	1.0414346043921467	0.0
356.0878210448212	0.7909036183376849	0.0
356.09351107764974	0.7043501194027262	0.0
356.09920111047825	0.7330910727569536	0.0
356.1048911433068	1.105674078188092	0.0
356.1105811761353	0.9506232200177862	0.0
356.1162712089639	0.9794683126300285	0.0
356.1219612417924	0.9334635881212731	0.0
356.127651274621	0.8513101156659986	0.0
356.13334130744954	0.8410742809776447	0.0
356.13903134027805	0.9600219564265151	0.0
356.14472137310656	0.937820581645597	0.0
356.15041140593513	0.9200352074235703	0.0
356.15610143876364	0.9510518862662073	0.0
356.1617914715922	0.5790720653714085	0.0
356.1674815044207	0.7124651984983769	0.0
356.17317153724923	0.6670041776842538	0.0
356.1788615700778	0.9805379717701124	0.0
356.1845516029063	0.7820863113085812	0.0
356.1902416357349	0.9268586074222636	0.0
356.19593166856345	0.9835254141936729	0.0
356.20162170139196	0.9125826001394772	0.0
356.2073117342205	0.8413109336297332	0.0
356.21300176704904	1.0259430502998517	0.0
356.21869179987755	1.206548009847229	0.0
356.2243818327061	0.6026374203091275	0.0
356.2300718655346	0.968590906782159	0.0
356.2357618983632	1.0061787439220282	0.0
356.2414519311917	1.1563289705049082	0.0
356.2471419640202	1.0503473476525067	0.0
356.2528319968488	0.7532273893966521	0.0
356.2585220296773	0.9754645374927655	0.0
356.26421206250586	0.6840674230471291	0.0
356.26990209533443	0.5467469475364318	0.0
356.27559212816294	0.6945301747916584	0.0
356.2812821609915	0.8755099738736947	0.0
356.28697219382	0.9440633173062478	0.0
356.29266222664853	1.0183089743746576	0.0
356.2983522594771	0.8796742635184008	0.0
356.3040422923056	1.0299592799888768	0.0
356.3097323251342	1.0399087222542078	0.0
356.3154223579627	1.1708994781366568	0.0
356.3211123907912	1.1925279639977928	0.0
356.3268024236198	1.3009762814898447	0.0
356.33249245644834	1.107386706014072	0.0
356.33818248927685	1.0112344094788481	0.0
356.3438725221054	1.0423950143587846	0.0
356.3495625549339	0.9984835281450255	0.0
356.3552525877625	0.9953176082326906	0.0
356.360942620591	1.0612566255195417	0.0
356.3666326534195	0.9139653143067679	0.0
356.3723226862481	1.0861033269042535	0.0
356.3780127190766	0.9438803651160141	0.0
356.38370275190516	0.9721619505043259	0.0
356.3893927847337	1.1463462549511199	0.0
356.39508281756224	1.1783163644817163	0.0
356.4007728503908	0.7920623380899807	0.0
356.4064628832193	0.932082223317195	0.0
356.41215291604783	0.9690372425345092	0.0
356.4178429488764	0.9119321675048266	0.0
356.4235329817049	0.7125396600517591	0.0
356.4292230145335	0.5153682472691192	0.0
356.434913047362	0.7658825546266999	0.0
356.4406030801905	0.9267256153975867	0.0
356.44629311301907	0.8382754813555734	0.0
356.4519831458476	1.0465996640638349	0.0
356.45767317867615	1.1322561879746504	0.0
356.4633632115047	0.6995427244858964	0.0
356.4690532443332	0.6855597805522012	0.0
356.4747432771618	0.5797149516055682	0.0
356.4804333099903	0.746191088319585	0.0
356.4861233428188	1.022248311476467	0.0
356.4918133756474	1.0288676134096701	0.0
356.4975034084759	1.0332667803241051	0.0
356.50319344130446	0.9855977618853006	0.0
356.508883474133	0.8297677490566643	0.0
356.5145735069615	0.9838517770028361	0.0
356.52026353979005	1.0068234361248285	0.0
356.52595357261856	0.9609716873156828	0.0
356.53164360544713	0.8699961935667975	0.0
356.5373336382757	0.8954007151031411	0.0
356.5430236711042	1.0690859774386483	0.0
356.5487137039328	1.1802798440620133	0.0
356.5544037367613	0.6481208271212701	0.0
356.5600937695898	0.9982750428222817	0.0
356.56578380241837	0.7652165548155692	0.0
356.5714738352469	0.87823952117609	0.0
356.57716386807544	1.1043283950637837	0.0
356.58285390090396	0.852062862098621	0.0
356.58854393373247	0.8988240576692381	0.0
356.59423396656103	0.6862574180057885	0.0
356.5999239993896	0.8705532455074553	0.0
356.6056140322181	1.0129632741546248	0.0
356.6113040650467	0.830380655383776	0.0
356.6169940978752	0.8759944551895787	0.0
356.62268413070376	0.7384896325603867	0.0
356.62837416353227	0.5311254849464087	0.0
356.6340641963608	0.7180400366798224	0.0
356.63975422918935	1.140663064759778	0.0
356.64544426201786	0.747474004537523	0.0
356.65113429484643	0.6638153224384766	0.0
356.65682432767494	0.7451178467890276	0.0
356.6625143605035	0.9281988929731191	0.0
356.6682043933321	1.1931073074725944	0.0
356.6738944261606	0.9831548928114338	0.0
356.6795844589891	0.8169976537510162	0.0
356.68527449181767	0.7574953607799533	0.0
356.6909645246462	0.9917115708363288	0.0
356.69665455747474	0.9366142992631874	0.0
356.70234459030326	0.819049505211424	0.0
356.70803462313177	0.9003597588108458	0.0
356.71372465596033	0.9675805658156711	0.0
356.71941468878885	1.0199796342701104	0.0
356.7251047216174	1.132332132321439	0.0
356.730794754446	0.7231471399066984	0.0
356.7364847872745	0.6455509102040117	0.0
356.74217482010306	0.9411484382873081	0.0
356.74786485293157	0.9146472486202266	0.0
356.7535548857601	0.7707849134010631	0.0
356.75924491858865	0.8378532754224947	0.0
356.76493495141716	0.8960217189929359	0.0
356.7706249842457	0.7106213748761699	0.0
356.77631501707424	0.72479935389653	0.0
356.78200504990275	0.8363750010516806	0.0
356.7876950827313	1.0167551371502672	0.0
356.79338511555983	1.0637311822311222	0.0
356.7990751483884	0.9792168721835605	0.0
356.80476518121696	0.6990013170531253	0.0
356.8104552140455	0.6304860760177444	0.0
356.81614524687404	1.0192249236347837	0.0
356.82183527970255	0.8506274575046093	0.0
356.82752531253107	1.1010780820772557	0.0
356.83321534535963	0.5884759850983892	0.0
356.83890537818814	0.8294371591815064	0.0
356.8445954110167	1.2542904514153164	0.0
356.8502854438452	0.9953334333666654	0.0
356.85597547667373	1.1132188526212219	0.0
356.8616655095023	0.9755647688985783	0.0
356.86735554233087	0.9447209569838009	0.0
356.8730455751594	0.9220811945734197	0.0
356.87873560798795	0.9489896343840731	0.0
356.88442564081646	0.8346213607010067	0.0
356.890115673645	1.0846466668467172	0.0
356.89580570647354	1.16728856827991	0.0
356.90149573930205	1.1516465567343406	0.0
356.9071857721306	1.1188291287417522	0.0
356.9128758049591	0.9672256282717161	0.0
356.9185658377877	0.8061867802591933	0.0
356.9242558706162	0.8718348149592101	0.0
356.9299459034448	0.7736967841919805	0.0
356.93563593627334	1.000149462944274	0.0
356.94132596910185	0.9945517525705653	0.0
356.94701600193036	0.8410501211061758	0.0
356.95270603475893	0.7989377029048712	0.0
356.95839606758744	0.6731885152983458	0.0
356.964086100416	0.8850558114397433	0.0
356.9697761332445	1.0693454477158897	0.0
356.97546616607303	0.7966391039061016	0.0
356.9811561989016	0.7450525567795061	0.0
356.9868462317301	0.7640034590221979	0.0
356.9925362645587	0.6594108603701581	0.0
356.99822629738725	0.6157565194397833	0.0
357.00391633021576	0.840943277881602	0.0
357.0096063630443	1.0127854819851552	0.0
357.01529639587284	1.1037796877910588	0.0
357.02098642870135	1.012955864090297	0.0
357.0266764615299	1.0978092129547963	0.0
357.0323664943584	0.8037164443513931	0.0
